experiment,type,simTicks,simInsts,ipc,cpi,runtime_dynamic_power_W,runtime_dynamic_energy_J,total_runtime_energy_J,total_windows,switch_count,gate_leakage_W,hostSeconds,meta_cmd,meta_maxinsts,meta_outdir,meta_run_tag,meta_summary_file,meta_timestamp,meta_workload_args,meta_workload_path,numCycles,result_dir,simOps,simSeconds,subthreshold_leakage_W,meta_num_cores,avg_avg_inflight_proxy,avg_avg_outstanding_misses_proxy,avg_branch_recovery_ratio,avg_commit_activity_ratio,avg_iq_saturation_ratio,avg_squash_ratio,class_Control_dominated_count,class_Control_dominated_pct,class_High_MLP_memory_dominated_count,class_High_MLP_memory_dominated_pct,class_Resource_contention___compute_dominated_count,class_Resource_contention___compute_dominated_pct,meta_window_cycles,mode_aggressive_count,mode_aggressive_pct,mode_conservative_count,mode_conservative_pct,switch_pct,class_Serialized_memory_dominated_count,class_Serialized_memory_dominated_pct,meta_conservative_dispatch_width,meta_conservative_fetch_width,meta_conservative_inflight_cap,meta_conservative_iq_cap,meta_conservative_lsq_cap,meta_conservative_rename_width,meta_extra_params,meta_outdir_base,mode_control_profile_count,mode_control_profile_pct,mode_high_mlp_profile_count,mode_high_mlp_profile_pct,mode_resource_profile_count,mode_resource_profile_pct,mode_serialized_profile_count,mode_serialized_profile_pct
sweep_sssp_win3000,adaptive_v2,1875595500,5000002,1.332910,0.750238,,,,1229,455,,17.07,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_sssp_win3000/archive/2026-04-02T14_58_59-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=3000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/sssp --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_sssp_win3000/archive/2026-04-02T14_58_59-04_00,sweep_sssp_win3000,,2026-04-02T14:58:59-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/sssp,3751192,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\sweep_sssp_win3000\archive\2026-04-02T14_58_59-04_00,5155884,0.001876,,,41.550784,9.421987,0.079177,0.672637,0.000514,0.225810,596,48.49,5,0.41,622,50.61,3000,592,48.17,637,51.83,37.02,6,0.49,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
sweep_tc_fw4_cap160,adaptive_v2,1840476500,5000001,1.358344,0.736191,,,,1448,460,,14.54,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_tc_fw4_cap160/archive/2026-04-02T14_57_32-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=160 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_tc_fw4_cap160/archive/2026-04-02T14_57_32-04_00,sweep_tc_fw4_cap160,,2026-04-02T14:57:32-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc,3680954,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\sweep_tc_fw4_cap160\archive\2026-04-02T14_57_32-04_00,5156337,0.001840,,,48.857409,9.701907,0.123389,0.585790,0.000446,0.278941,940,64.92,3,0.21,499,34.46,2500,500,34.53,948,65.47,31.77,6,0.41,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
sweep_tc_fw5_cap128,adaptive_v2,1872165000,5000001,1.335352,0.748866,,,,1474,458,,16.49,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_tc_fw5_cap128/archive/2026-04-02T14_58_24-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=5 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_tc_fw5_cap128/archive/2026-04-02T14_58_24-04_00,sweep_tc_fw5_cap128,,2026-04-02T14:58:24-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc,3744331,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\sweep_tc_fw5_cap128\archive\2026-04-02T14_58_24-04_00,5156337,0.001872,,,54.454394,10.004236,0.162043,0.531172,0.000451,0.322130,1010,68.52,1,0.07,459,31.14,2500,475,32.23,999,67.77,31.07,4,0.27,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
sweep_tc_fw5_cap160,adaptive_v2,1872163000,5000001,1.335354,0.748865,,,,1474,458,,16.16,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_tc_fw5_cap160/archive/2026-04-02T14_56_46-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=5 --param system.cpu\[0\].adaptiveConservativeInflightCap=160 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_tc_fw5_cap160/archive/2026-04-02T14_56_46-04_00,sweep_tc_fw5_cap160,,2026-04-02T14:56:46-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc,3744327,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\sweep_tc_fw5_cap160\archive\2026-04-02T14_56_46-04_00,5156337,0.001872,,,54.467762,10.003351,0.162099,0.531013,0.000451,0.322234,1010,68.52,1,0.07,459,31.14,2500,475,32.23,999,67.77,31.07,4,0.27,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
sweep_tc_win3000,adaptive_v2,1847976500,5000001,1.352831,0.739191,,,,1212,458,,19.12,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_tc_win3000/archive/2026-04-02T14_59_18-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=3000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/sweep_tc_win3000/archive/2026-04-02T14_59_18-04_00,sweep_tc_win3000,,2026-04-02T14:59:18-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc,3695954,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\sweep_tc_win3000\archive\2026-04-02T14_59_18-04_00,5156337,0.001848,,,50.330934,9.753622,0.132935,0.568879,0.000397,0.291251,792,65.35,4,0.33,410,33.83,3000,471,38.86,741,61.14,37.79,6,0.50,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
tune_correlation_forcecons_5m,adaptive_v2,4435857000,5000000,0.563589,1.774343,,,,3539,1,,20.34,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_correlation_forcecons_5m/archive/2026-04-02T14_02_58-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=1 --param system.cpu\[0\].adaptiveConservativeInflightCap=64 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/correlation/correlation --param system.cpu\[0\].adaptiveSwitchHysteresis=0 --param system.cpu\[0\].adaptiveMinModeWindows=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.0 --param system.cpu\[0\].adaptiveOutstandingMissThres=1000000,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_correlation_forcecons_5m/archive/2026-04-02T14_02_58-04_00,tune_correlation_forcecons_5m,,2026-04-02T14:02:58-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/correlation/correlation,8871715,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\tune_correlation_forcecons_5m\archive\2026-04-02T14_02_58-04_00,6248525,0.004436,,,3.119446,18.188577,0.000807,0.988818,0.000014,0.007957,,,,,,,2500,,,3539,100.00,0.03,3539,100.00,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
tune_correlation_powsaver_5m,adaptive_v2,3573718000,5000000,0.699551,1.429487,,,,2850,0,,17.67,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_correlation_powsaver_5m/archive/2026-04-02T14_01_06-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=1 --param system.cpu\[0\].adaptiveConservativeInflightCap=64 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/correlation/correlation --param system.cpu\[0\].adaptiveSwitchHysteresis=0 --param system.cpu\[0\].adaptiveMinModeWindows=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.08 --param system.cpu\[0\].adaptiveOutstandingMissThres=6,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_correlation_powsaver_5m/archive/2026-04-02T14_01_06-04_00,tune_correlation_powsaver_5m,,2026-04-02T14:01:06-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/correlation/correlation,7147437,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\tune_correlation_powsaver_5m\archive\2026-04-02T14_01_06-04_00,6248525,0.003574,,,5.714913,29.589934,0.001609,0.976575,0.000080,0.012952,,,5,0.18,2845,99.82,2500,2850,100.00,,,0.00,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
tune_durbin_forcecons_5m,adaptive_v2,4821973000,5000000,0.518460,1.928789,,,,3847,1,,24.50,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_forcecons_5m/archive/2026-04-02T14_01_34-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=1 --param system.cpu\[0\].adaptiveConservativeInflightCap=64 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin --param system.cpu\[0\].adaptiveSwitchHysteresis=0 --param system.cpu\[0\].adaptiveMinModeWindows=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.0 --param system.cpu\[0\].adaptiveOutstandingMissThres=1000000,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_forcecons_5m/archive/2026-04-02T14_01_34-04_00,tune_durbin_forcecons_5m,,2026-04-02T14:01:34-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,9643947,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\tune_durbin_forcecons_5m\archive\2026-04-02T14_01_34-04_00,8760578,0.004822,,,4.653986,3.196174,0.000342,0.997686,0.000014,0.000834,,,,,,,2500,,,3847,100.00,0.03,3847,100.00,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
tune_durbin_gentle_5m,adaptive_v2,1295259000,5000000,1.930115,0.518104,,,,1027,2,,18.70,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_gentle_5m/archive/2026-04-02T14_10_11-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_gentle_5m/archive/2026-04-02T14_10_11-04_00,tune_durbin_gentle_5m,,2026-04-02T14:10:11-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,2590519,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\tune_durbin_gentle_5m\archive\2026-04-02T14_10_11-04_00,8760578,0.001295,,,26.999466,15.976105,0.002887,0.985577,0.000172,0.006500,1,0.10,3,0.29,1022,99.51,2500,1025,99.81,2,0.19,0.19,1,0.10,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
tune_durbin_gentle_w2000_5m,adaptive_v2,1295259000,5000000,1.930115,0.518104,,,,1284,2,,17.63,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_gentle_w2000_5m/archive/2026-04-02T14_11_53-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_gentle_w2000_5m/archive/2026-04-02T14_11_53-04_00,tune_durbin_gentle_w2000_5m,,2026-04-02T14:11:53-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,2590519,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\tune_durbin_gentle_w2000_5m\archive\2026-04-02T14_11_53-04_00,8760578,0.001295,,,27.006646,15.988702,0.002871,0.986067,0.000164,0.006348,,,4,0.31,1279,99.61,2000,1282,99.84,2,0.16,0.16,1,0.08,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
tune_durbin_gentle_w3000_5m,adaptive_v2,1295078000,5000000,1.930385,0.518031,,,,856,0,,17.48,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_gentle_w3000_5m/archive/2026-04-02T14_12_13-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=3000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_gentle_w3000_5m/archive/2026-04-02T14_12_13-04_00,tune_durbin_gentle_w3000_5m,,2026-04-02T14:12:13-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,2590157,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\tune_durbin_gentle_w3000_5m\archive\2026-04-02T14_12_13-04_00,8760578,0.001295,,,27.020373,15.992026,0.002901,0.985426,0.000172,0.006534,,,3,0.35,853,99.65,3000,856,100.00,,,0.00,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
tune_durbin_powsaver_5m,adaptive_v2,1295078000,5000000,1.930385,0.518031,,,,1027,0,,18.80,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_powsaver_5m/archive/2026-04-02T13_59_49-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=1 --param system.cpu\[0\].adaptiveConservativeInflightCap=64 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin --param system.cpu\[0\].adaptiveSwitchHysteresis=0 --param system.cpu\[0\].adaptiveMinModeWindows=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.08 --param system.cpu\[0\].adaptiveOutstandingMissThres=6,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/tune_durbin_powsaver_5m/archive/2026-04-02T13_59_49-04_00,tune_durbin_powsaver_5m,,2026-04-02T13:59:49-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,2590157,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\tune_durbin_powsaver_5m\archive\2026-04-02T13_59_49-04_00,8760578,0.001295,,,27.016761,15.990037,0.002900,0.985464,0.000172,0.006565,,,12,1.17,1015,98.83,2500,1027,100.00,,,0.00,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
